join_key,smp_id,Lat_Site.x,Long_Site.x,Top_depth_cm.x,Bottom_depth_cm.x,scan_path_name,SOC,Bulk.Density_1_3.BAR,Bulk.Density_ovendry,Calcium_Carbonate_equivalent,Carbon_Total,CEC,Clay,Nitrogen_Total,pH,Phosphorus_Mehlich3,Phosphorus_Olsen,Potassium,Sand,Silt
267299XS03,267299,37.6304833,-95.1556267,168,210,267299XS03.0,0.196,NA,NA,1.2034689999999999,0.34312886999999997,35.4073494,54.1471875,6.2387070000000003E-2,7.99,NA,NA,0.50656210000000002,4.7,41.2
267299XS04,267299,37.6304833,-95.1556267,168,210,267299XS04.0,0.196,NA,NA,1.2034689999999999,0.34312886999999997,35.4073494,54.1471875,6.2387070000000003E-2,7.99,NA,NA,0.50656210000000002,4.7,41.2
267300XS01,267300,37.6899317,-95.599845,0,12,267300XS01.0,2.22,NA,NA,NA,2.2237351599999999,35.3655327,43.5221985,0.19560632999999999,6.51,46.764831800000003,NA,0.90770620000000002,5,51.5
267300XS02,267300,37.6899317,-95.599845,0,12,267300XS02.0,2.22,NA,NA,NA,2.2237351599999999,35.3655327,43.5221985,0.19560632999999999,6.51,46.764831800000003,NA,0.90770620000000002,5,51.5
267300XS03,267300,37.6899317,-95.599845,0,12,267300XS03.0,2.22,NA,NA,NA,2.2237351599999999,35.3655327,43.5221985,0.19560632999999999,6.51,46.764831800000003,NA,0.90770620000000002,5,51.5
267300XS04,267300,37.6899317,-95.599845,0,12,267300XS04.0,2.22,NA,NA,NA,2.2237351599999999,35.3655327,43.5221985,0.19560632999999999,6.51,46.764831800000003,NA,0.90770620000000002,5,51.5
267301XS01,267301,37.6899317,-95.599845,12,29,267301XS01.0,1.75,NA,NA,NA,1.74622089,36.9826092,46.9796166,0.17565536000000001,6.9,2.7881638,NA,0.62534610000000002,3.7,49.3
267301XS02,267301,37.6899317,-95.599845,12,29,267301XS02.0,1.75,NA,NA,NA,1.74622089,36.9826092,46.9796166,0.17565536000000001,6.9,2.7881638,NA,0.62534610000000002,3.7,49.3
267301XS03,267301,37.6899317,-95.599845,12,29,267301XS03.0,1.75,NA,NA,NA,1.74622089,36.9826092,46.9796166,0.17565536000000001,6.9,2.7881638,NA,0.62534610000000002,3.7,49.3
267301XS04,267301,37.6899317,-95.599845,12,29,267301XS04.0,1.75,NA,NA,NA,1.74622089,36.9826092,46.9796166,0.17565536000000001,6.9,2.7881638,NA,0.62534610000000002,3.7,49.3
267302XS01,267302,37.6899317,-95.599845,29,65,267302XS01.0,1.32,NA,NA,NA,1.3181922500000001,38.1411405,52.2955195,0.13493305999999999,7.05,NA,NA,0.66839510000000002,2.8,44.9
267302XS02,267302,37.6899317,-95.599845,29,65,267302XS02.0,1.32,NA,NA,NA,1.3181922500000001,38.1411405,52.2955195,0.13493305999999999,7.05,NA,NA,0.66839510000000002,2.8,44.9
267302XS03,267302,37.6899317,-95.599845,29,65,267302XS03.0,1.32,NA,NA,NA,1.3181922500000001,38.1411405,52.2955195,0.13493305999999999,7.05,NA,NA,0.66839510000000002,2.8,44.9
267302XS04,267302,37.6899317,-95.599845,29,65,267302XS04.0,1.32,NA,NA,NA,1.3181922500000001,38.1411405,52.2955195,0.13493305999999999,7.05,NA,NA,0.66839510000000002,2.8,44.9
267303XS01,267303,37.6899317,-95.599845,65,102,267303XS01.0,0.93,NA,NA,NA,0.93069807999999998,34.9346996,49.1235541,8.2728720000000006E-2,7.31,NA,NA,0.64316589999999996,2.5,48.4
267303XS02,267303,37.6899317,-95.599845,65,102,267303XS02.0,0.93,NA,NA,NA,0.93069807999999998,34.9346996,49.1235541,8.2728720000000006E-2,7.31,NA,NA,0.64316589999999996,2.5,48.4
267303XS03,267303,37.6899317,-95.599845,65,102,267303XS03.0,0.93,NA,NA,NA,0.93069807999999998,34.9346996,49.1235541,8.2728720000000006E-2,7.31,NA,NA,0.64316589999999996,2.5,48.4
267303XS04,267303,37.6899317,-95.599845,65,102,267303XS04.0,0.93,NA,NA,NA,0.93069807999999998,34.9346996,49.1235541,8.2728720000000006E-2,7.31,NA,NA,0.64316589999999996,2.5,48.4
267304XS01,267304,37.6899317,-95.599845,102,138,267304XS01.0,0.6852,NA,NA,0.78578999999999999,0.77524398999999999,32.2361142,47.2407284,5.1682930000000002E-2,7.94,NA,NA,0.62373400000000001,3.2,49.6
267304XS02,267304,37.6899317,-95.599845,102,138,267304XS02.0,0.6852,NA,NA,0.78578999999999999,0.77524398999999999,32.2361142,47.2407284,5.1682930000000002E-2,7.94,NA,NA,0.62373400000000001,3.2,49.6
267304XS03,267304,37.6899317,-95.599845,102,138,267304XS03.0,0.6852,NA,NA,0.78578999999999999,0.77524398999999999,32.2361142,47.2407284,5.1682930000000002E-2,7.94,NA,NA,0.62373400000000001,3.2,49.6
267304XS04,267304,37.6899317,-95.599845,102,138,267304XS04.0,0.6852,NA,NA,0.78578999999999999,0.77524398999999999,32.2361142,47.2407284,5.1682930000000002E-2,7.94,NA,NA,0.62373400000000001,3.2,49.6
267305XS01,267305,37.6899317,-95.599845,138,171,267305XS01.0,0.4068,NA,NA,1.3604229999999999,0.56836673000000004,31.1065597,45.2399251,4.1335759999999999E-2,8.12,NA,NA,0.62739880000000003,3,51.8
267305XS02,267305,37.6899317,-95.599845,138,171,267305XS02.0,0.4068,NA,NA,1.3604229999999999,0.56836673000000004,31.1065597,45.2399251,4.1335759999999999E-2,8.12,NA,NA,0.62739880000000003,3,51.8
267305XS03,267305,37.6899317,-95.599845,138,171,267305XS03.0,0.4068,NA,NA,1.3604229999999999,0.56836673000000004,31.1065597,45.2399251,4.1335759999999999E-2,8.12,NA,NA,0.62739880000000003,3,51.8
267305XS04,267305,37.6899317,-95.599845,138,171,267305XS04.0,0.4068,NA,NA,1.3604229999999999,0.56836673000000004,31.1065597,45.2399251,4.1335759999999999E-2,8.12,NA,NA,0.62739880000000003,3,51.8
267306XS01,267306,37.6899317,-95.599845,171,197,267306XS01.0,0.2768,NA,NA,0.85554600000000003,0.38481811999999999,37.3958428,51.7935484,4.160196E-2,8.2,NA,NA,0.54870479999999999,2.5,45.7
267306XS02,267306,37.6899317,-95.599845,171,197,267306XS02.0,0.2768,NA,NA,0.85554600000000003,0.38481811999999999,37.3958428,51.7935484,4.160196E-2,8.2,NA,NA,0.54870479999999999,2.5,45.7
267306XS03,267306,37.6899317,-95.599845,171,197,267306XS03.0,0.2768,NA,NA,0.85554600000000003,0.38481811999999999,37.3958428,51.7935484,4.160196E-2,8.2,NA,NA,0.54870479999999999,2.5,45.7
267306XS04,267306,37.6899317,-95.599845,171,197,267306XS04.0,0.2768,NA,NA,0.85554600000000003,0.38481811999999999,37.3958428,51.7935484,4.160196E-2,8.2,NA,NA,0.54870479999999999,2.5,45.7
267307XS01,267307,37.6899317,-95.599845,197,225,267307XS01.0,0.242,NA,NA,0.89844500000000005,0.35336908,36.9588152,51.4087684,5.1966039999999998E-2,8.1,NA,NA,0.55210680000000001,4.1,44.5
267307XS02,267307,37.6899317,-95.599845,197,225,267307XS02.0,0.242,NA,NA,0.89844500000000005,0.35336908,36.9588152,51.4087684,5.1966039999999998E-2,8.1,NA,NA,0.55210680000000001,4.1,44.5
267307XS03,267307,37.6899317,-95.599845,197,225,267307XS03.0,0.242,NA,NA,0.89844500000000005,0.35336908,36.9588152,51.4087684,5.1966039999999998E-2,8.1,NA,NA,0.55210680000000001,4.1,44.5
267307XS04,267307,37.6899317,-95.599845,197,225,267307XS04.0,0.242,NA,NA,0.89844500000000005,0.35336908,36.9588152,51.4087684,5.1966039999999998E-2,8.1,NA,NA,0.55210680000000001,4.1,44.5
267308XS01,267308,37.790035,-94.9961433,0,10,267308XS01.0,2.0832,1.3960787800000001,1.6179050399999999,NA,2.1258178600000002,31.2898351,35.8164436,0.19512338000000001,7.25,58.511288,NA,0.68424220000000002,2.5,61.7
267308XS02,267308,37.790035,-94.9961433,0,10,267308XS02.0,2.0832,1.3960787800000001,1.6179050399999999,NA,2.1258178600000002,31.2898351,35.8164436,0.19512338000000001,7.25,58.511288,NA,0.68424220000000002,2.5,61.7
267308XS03,267308,37.790035,-94.9961433,0,10,267308XS03.0,2.0832,1.3960787800000001,1.6179050399999999,NA,2.1258178600000002,31.2898351,35.8164436,0.19512338000000001,7.25,58.511288,NA,0.68424220000000002,2.5,61.7
267308XS04,267308,37.790035,-94.9961433,0,10,267308XS04.0,2.0832,1.3960787800000001,1.6179050399999999,NA,2.1258178600000002,31.2898351,35.8164436,0.19512338000000001,7.25,58.511288,NA,0.68424220000000002,2.5,61.7
267309XS01,267309,37.790035,-94.9961433,10,25,267309XS01.0,1.674,1.56481325,1.81276064,NA,1.7055444900000001,31.3225943,37.7623693,0.15411547,7.32,22.7527258,NA,0.55676769999999998,2.3,59.9
267309XS02,267309,37.790035,-94.9961433,10,25,267309XS02.0,1.674,1.56481325,1.81276064,NA,1.7055444900000001,31.3225943,37.7623693,0.15411547,7.32,22.7527258,NA,0.55676769999999998,2.3,59.9
267309XS03,267309,37.790035,-94.9961433,10,25,267309XS03.0,1.674,1.56481325,1.81276064,NA,1.7055444900000001,31.3225943,37.7623693,0.15411547,7.32,22.7527258,NA,0.55676769999999998,2.3,59.9
267309XS04,267309,37.790035,-94.9961433,10,25,267309XS04.0,1.674,1.56481325,1.81276064,NA,1.7055444900000001,31.3225943,37.7623693,0.15411547,7.32,22.7527258,NA,0.55676769999999998,2.3,59.9
267310XS01,267310,37.790035,-94.9961433,25,50,267310XS01.0,1.826,1.4156718699999999,1.87162355,NA,1.8196741000000001,36.8224208,45.0007702,0.16542492,7.26,0.83059570000000005,NA,0.46277289999999999,2,53
267310XS02,267310,37.790035,-94.9961433,25,50,267310XS02.0,1.826,1.4156718699999999,1.87162355,NA,1.8196741000000001,36.8224208,45.0007702,0.16542492,7.26,0.83059570000000005,NA,0.46277289999999999,2,53
267310XS03,267310,37.790035,-94.9961433,25,50,267310XS03.0,1.826,1.4156718699999999,1.87162355,NA,1.8196741000000001,36.8224208,45.0007702,0.16542492,7.26,0.83059570000000005,NA,0.46277289999999999,2,53
267310XS04,267310,37.790035,-94.9961433,25,50,267310XS04.0,1.826,1.4156718699999999,1.87162355,NA,1.8196741000000001,36.8224208,45.0007702,0.16542492,7.26,0.83059570000000005,NA,0.46277289999999999,2,53
267311XS01,267311,37.790035,-94.9961433,50,79,267311XS01.0,1.13,1.51332493,1.87671773,NA,1.12511786,32.1972739,44.1556837,9.2899640000000006E-2,7.43,NA,NA,0.437637,2.1,53.7
267311XS02,267311,37.790035,-94.9961433,50,79,267311XS02.0,1.13,1.51332493,1.87671773,NA,1.12511786,32.1972739,44.1556837,9.2899640000000006E-2,7.43,NA,NA,0.437637,2.1,53.7
267311XS03,267311,37.790035,-94.9961433,50,79,267311XS03.0,1.13,1.51332493,1.87671773,NA,1.12511786,32.1972739,44.1556837,9.2899640000000006E-2,7.43,NA,NA,0.437637,2.1,53.7
267311XS04,267311,37.790035,-94.9961433,50,79,267311XS04.0,1.13,1.51332493,1.87671773,NA,1.12511786,32.1972739,44.1556837,9.2899640000000006E-2,7.43,NA,NA,0.437637,2.1,53.7
267312XS01,267312,37.790035,-94.9961433,79,103,267312XS01.0,0.462,1.5474985999999999,1.8976891,0.64718299999999995,0.54411399000000005,24.6128721,39.5723134,3.0798909999999999E-2,8.21,NA,NA,0.39046389999999997,2.2,58.2
267312XS02,267312,37.790035,-94.9961433,79,103,267312XS02.0,0.462,1.5474985999999999,1.8976891,0.64718299999999995,0.54411399000000005,24.6128721,39.5723134,3.0798909999999999E-2,8.21,NA,NA,0.39046389999999997,2.2,58.2
267312XS03,267312,37.790035,-94.9961433,79,103,267312XS03.0,0.462,1.5474985999999999,1.8976891,0.64718299999999995,0.54411399000000005,24.6128721,39.5723134,3.0798909999999999E-2,8.21,NA,NA,0.39046389999999997,2.2,58.2
267312XS04,267312,37.790035,-94.9961433,79,103,267312XS04.0,0.462,1.5474985999999999,1.8976891,0.64718299999999995,0.54411399000000005,24.6128721,39.5723134,3.0798909999999999E-2,8.21,NA,NA,0.39046389999999997,2.2,58.2
267313XS01,267313,37.790035,-94.9961433,103,128,267313XS01.0,0.3572,1.5241095499999999,1.95556204,1.1852,0.50332942000000003,27.4859421,42.9141209,6.163217E-2,8.3,NA,NA,0.4556248,2.1,55
267313XS02,267313,37.790035,-94.9961433,103,128,267313XS02.0,0.3572,1.5241095499999999,1.95556204,1.1852,0.50332942000000003,27.4859421,42.9141209,6.163217E-2,8.3,NA,NA,0.4556248,2.1,55
267313XS03,267313,37.790035,-94.9961433,103,128,267313XS03.0,0.3572,1.5241095499999999,1.95556204,1.1852,0.50332942000000003,27.4859421,42.9141209,6.163217E-2,8.3,NA,NA,0.4556248,2.1,55
267313XS04,267313,37.790035,-94.9961433,103,128,267313XS04.0,0.3572,1.5241095499999999,1.95556204,1.1852,0.50332942000000003,27.4859421,42.9141209,6.163217E-2,8.3,NA,NA,0.4556248,2.1,55
267314XS01,267314,37.790035,-94.9961433,128,158,267314XS01.0,0.2364,1.50321912,1.96949756,1.781396,0.45176983999999998,25.5257938,42.7091583,5.1337479999999998E-2,8.32,NA,NA,0.42734759999999999,3.1,54.2
267314XS02,267314,37.790035,-94.9961433,128,158,267314XS02.0,0.2364,1.50321912,1.96949756,1.781396,0.45176983999999998,25.5257938,42.7091583,5.1337479999999998E-2,8.32,NA,NA,0.42734759999999999,3.1,54.2
267314XS03,267314,37.790035,-94.9961433,128,158,267314XS03.0,0.2364,1.50321912,1.96949756,1.781396,0.45176983999999998,25.5257938,42.7091583,5.1337479999999998E-2,8.32,NA,NA,0.42734759999999999,3.1,54.2
267314XS04,267314,37.790035,-94.9961433,128,158,267314XS04.0,0.2364,1.50321912,1.96949756,1.781396,0.45176983999999998,25.5257938,42.7091583,5.1337479999999998E-2,8.32,NA,NA,0.42734759999999999,3.1,54.2
267315XS01,267315,37.790035,-94.9961433,158,200,267315XS01.0,0.1172,1.53646175,1.82324653,0.94100499999999998,0.22518889,22.7103574,44.5040271,3.0707580000000002E-2,8.23,NA,NA,0.32157829999999998,4.2,51.3
267315XS02,267315,37.790035,-94.9961433,158,200,267315XS02.0,0.1172,1.53646175,1.82324653,0.94100499999999998,0.22518889,22.7103574,44.5040271,3.0707580000000002E-2,8.23,NA,NA,0.32157829999999998,4.2,51.3
267315XS03,267315,37.790035,-94.9961433,158,200,267315XS03.0,0.1172,1.53646175,1.82324653,0.94100499999999998,0.22518889,22.7103574,44.5040271,3.0707580000000002E-2,8.23,NA,NA,0.32157829999999998,4.2,51.3
267315XS04,267315,37.790035,-94.9961433,158,200,267315XS04.0,0.1172,1.53646175,1.82324653,0.94100499999999998,0.22518889,22.7103574,44.5040271,3.0707580000000002E-2,8.23,NA,NA,0.32157829999999998,4.2,51.3
267316XS01,267316,37.5434817,-94.8375583,0,19,267316XS01.0,1.8796,1.47817183,1.7304618300000001,NA,1.90469906,28.8675043,31.5113804,0.16384508,6.91,28.291792099999999,NA,0.40372279999999999,5.7,62.8
267316XS02,267316,37.5434817,-94.8375583,0,19,267316XS02.0,1.8796,1.47817183,1.7304618300000001,NA,1.90469906,28.8675043,31.5113804,0.16384508,6.91,28.291792099999999,NA,0.40372279999999999,5.7,62.8
267316XS03,267316,37.5434817,-94.8375583,0,19,267316XS03.0,1.8796,1.47817183,1.7304618300000001,NA,1.90469906,28.8675043,31.5113804,0.16384508,6.91,28.291792099999999,NA,0.40372279999999999,5.7,62.8
267316XS04,267316,37.5434817,-94.8375583,0,19,267316XS04.0,1.8796,1.47817183,1.7304618300000001,NA,1.90469906,28.8675043,31.5113804,0.16384508,6.91,28.291792099999999,NA,0.40372279999999999,5.7,62.8
267317XS01,267317,37.5434817,-94.8375583,19,41,267317XS01.0,2.27,1.35584255,1.7000968599999999,NA,2.2677758799999999,31.342536,33.4606427,0.15392143999999999,6.2,2.6382425999999999,NA,0.35831629999999998,4.1,62.4
267317XS02,267317,37.5434817,-94.8375583,19,41,267317XS02.0,2.27,1.35584255,1.7000968599999999,NA,2.2677758799999999,31.342536,33.4606427,0.15392143999999999,6.2,2.6382425999999999,NA,0.35831629999999998,4.1,62.4
267317XS03,267317,37.5434817,-94.8375583,19,41,267317XS03.0,2.27,1.35584255,1.7000968599999999,NA,2.2677758799999999,31.342536,33.4606427,0.15392143999999999,6.2,2.6382425999999999,NA,0.35831629999999998,4.1,62.4
267317XS04,267317,37.5434817,-94.8375583,19,41,267317XS04.0,2.27,1.35584255,1.7000968599999999,NA,2.2677758799999999,31.342536,33.4606427,0.15392143999999999,6.2,2.6382425999999999,NA,0.35831629999999998,4.1,62.4
267318XS01,267318,37.5434817,-94.8375583,41,68,267318XS01.0,1.47,1.3702539199999999,1.86865181,NA,1.46504389,35.5643386,42.0853342,0.10317211,6.67,0.95640539999999996,NA,0.49326819999999999,3.2,54.7
267318XS02,267318,37.5434817,-94.8375583,41,68,267318XS02.0,1.47,1.3702539199999999,1.86865181,NA,1.46504389,35.5643386,42.0853342,0.10317211,6.67,0.95640539999999996,NA,0.49326819999999999,3.2,54.7
267318XS03,267318,37.5434817,-94.8375583,41,68,267318XS03.0,1.47,1.3702539199999999,1.86865181,NA,1.46504389,35.5643386,42.0853342,0.10317211,6.67,0.95640539999999996,NA,0.49326819999999999,3.2,54.7
267318XS04,267318,37.5434817,-94.8375583,41,68,267318XS04.0,1.47,1.3702539199999999,1.86865181,NA,1.46504389,35.5643386,42.0853342,0.10317211,6.67,0.95640539999999996,NA,0.49326819999999999,3.2,54.7
267319XS01,267319,37.5434817,-94.8375583,68,98,267319XS01.0,0.85,1.3982180099999999,1.9168997699999999,NA,0.84898834999999995,34.2124397,46.080905,8.282813E-2,7.52,NA,NA,0.52071880000000004,2.9,51
267319XS02,267319,37.5434817,-94.8375583,68,98,267319XS02.0,0.85,1.3982180099999999,1.9168997699999999,NA,0.84898834999999995,34.2124397,46.080905,8.282813E-2,7.52,NA,NA,0.52071880000000004,2.9,51
267319XS03,267319,37.5434817,-94.8375583,68,98,267319XS03.0,0.85,1.3982180099999999,1.9168997699999999,NA,0.84898834999999995,34.2124397,46.080905,8.282813E-2,7.52,NA,NA,0.52071880000000004,2.9,51
267319XS04,267319,37.5434817,-94.8375583,68,98,267319XS04.0,0.85,1.3982180099999999,1.9168997699999999,NA,0.84898834999999995,34.2124397,46.080905,8.282813E-2,7.52,NA,NA,0.52071880000000004,2.9,51
267320XS01,267320,37.5434817,-94.8375583,98,125,267320XS01.0,0.5744,1.4367033199999999,1.93192966,NA,0.59005417999999998,35.3410319,45.235222,6.2110970000000001E-2,7.69,NA,NA,0.55594370000000004,2.3,52.5
267320XS02,267320,37.5434817,-94.8375583,98,125,267320XS02.0,0.5744,1.4367033199999999,1.93192966,NA,0.59005417999999998,35.3410319,45.235222,6.2110970000000001E-2,7.69,NA,NA,0.55594370000000004,2.3,52.5
267320XS03,267320,37.5434817,-94.8375583,98,125,267320XS03.0,0.5744,1.4367033199999999,1.93192966,NA,0.59005417999999998,35.3410319,45.235222,6.2110970000000001E-2,7.69,NA,NA,0.55594370000000004,2.3,52.5
267320XS04,267320,37.5434817,-94.8375583,98,125,267320XS04.0,0.5744,1.4367033199999999,1.93192966,NA,0.59005417999999998,35.3410319,45.235222,6.2110970000000001E-2,7.69,NA,NA,0.55594370000000004,2.3,52.5
267321XS01,267321,37.5434817,-94.8375583,125,200,267321XS01.0,0.23,1.4234729699999999,1.91784307,NA,0.25913645000000002,35.6691252,47.4891064,5.1827289999999998E-2,7.84,NA,NA,0.4665977,3.6,48.9
267321XS02,267321,37.5434817,-94.8375583,125,200,267321XS02.0,0.23,1.4234729699999999,1.91784307,NA,0.25913645000000002,35.6691252,47.4891064,5.1827289999999998E-2,7.84,NA,NA,0.4665977,3.6,48.9
267321XS03,267321,37.5434817,-94.8375583,125,200,267321XS03.0,0.23,1.4234729699999999,1.91784307,NA,0.25913645000000002,35.6691252,47.4891064,5.1827289999999998E-2,7.84,NA,NA,0.4665977,3.6,48.9
267321XS04,267321,37.5434817,-94.8375583,125,200,267321XS04.0,0.23,1.4234729699999999,1.91784307,NA,0.25913645000000002,35.6691252,47.4891064,5.1827289999999998E-2,7.84,NA,NA,0.4665977,3.6,48.9
267790XS01,267790,39.096593,-96.533603,0,19,267790XS01.0,2.57,1.1956886600000001,1.3398480100000001,NA,2.5719705099999999,26.9238789,38.4543873,0.24592547000000001,5.55,NA,NA,0.70257150000000002,3.1,58.4
267790XS02,267790,39.096593,-96.533603,0,19,267790XS02.0,2.57,1.1956886600000001,1.3398480100000001,NA,2.5719705099999999,26.9238789,38.4543873,0.24592547000000001,5.55,NA,NA,0.70257150000000002,3.1,58.4
267790XS03,267790,39.096593,-96.533603,0,19,267790XS03.0,2.57,1.1956886600000001,1.3398480100000001,NA,2.5719705099999999,26.9238789,38.4543873,0.24592547000000001,5.55,NA,NA,0.70257150000000002,3.1,58.4
267790XS04,267790,39.096593,-96.533603,0,19,267790XS04.0,2.57,1.1956886600000001,1.3398480100000001,NA,2.5719705099999999,26.9238789,38.4543873,0.24592547000000001,5.55,NA,NA,0.70257150000000002,3.1,58.4
267791XS01,267791,39.096593,-96.533603,19,39,267791XS01.0,1.5,1.3416823099999999,1.8456438900000001,NA,1.5037863199999999,35.7570608,53.7928003,0.16593504000000001,6.41,NA,NA,0.80423540000000004,2.4,43.8
267791XS02,267791,39.096593,-96.533603,19,39,267791XS02.0,1.5,1.3416823099999999,1.8456438900000001,NA,1.5037863199999999,35.7570608,53.7928003,0.16593504000000001,6.41,NA,NA,0.80423540000000004,2.4,43.8
267791XS03,267791,39.096593,-96.533603,19,39,267791XS03.0,1.5,1.3416823099999999,1.8456438900000001,NA,1.5037863199999999,35.7570608,53.7928003,0.16593504000000001,6.41,NA,NA,0.80423540000000004,2.4,43.8
267791XS04,267791,39.096593,-96.533603,19,39,267791XS04.0,1.5,1.3416823099999999,1.8456438900000001,NA,1.5037863199999999,35.7570608,53.7928003,0.16593504000000001,6.41,NA,NA,0.80423540000000004,2.4,43.8
267792XS01,267792,39.096593,-96.533603,39,57,267792XS01.0,1.112,1.39337621,1.86493949,NA,1.12798702,33.5772282,49.4166877,0.12418206,7.43,NA,NA,0.71194239999999998,1.9,48.7
267792XS02,267792,39.096593,-96.533603,39,57,267792XS02.0,1.112,1.39337621,1.86493949,NA,1.12798702,33.5772282,49.4166877,0.12418206,7.43,NA,NA,0.71194239999999998,1.9,48.7
267792XS03,267792,39.096593,-96.533603,39,57,267792XS03.0,1.112,1.39337621,1.86493949,NA,1.12798702,33.5772282,49.4166877,0.12418206,7.43,NA,NA,0.71194239999999998,1.9,48.7
267792XS04,267792,39.096593,-96.533603,39,57,267792XS04.0,1.112,1.39337621,1.86493949,NA,1.12798702,33.5772282,49.4166877,0.12418206,7.43,NA,NA,0.71194239999999998,1.9,48.7
267793XS01,267793,39.096593,-96.533603,57,82,267793XS01.0,0.4212,1.4783784,1.8598834200000001,1.9918499999999999,0.65916255000000001,27.574692,38.4705991,8.2395319999999994E-2,8.24,NA,NA,0.61115339999999996,4.2,57.3
267793XS02,267793,39.096593,-96.533603,57,82,267793XS02.0,0.4212,1.4783784,1.8598834200000001,1.9918499999999999,0.65916255000000001,27.574692,38.4705991,8.2395319999999994E-2,8.24,NA,NA,0.61115339999999996,4.2,57.3
267793XS03,267793,39.096593,-96.533603,57,82,267793XS03.0,0.4212,1.4783784,1.8598834200000001,1.9918499999999999,0.65916255000000001,27.574692,38.4705991,8.2395319999999994E-2,8.24,NA,NA,0.61115339999999996,4.2,57.3
267793XS04,267793,39.096593,-96.533603,57,82,267793XS04.0,0.4212,1.4783784,1.8598834200000001,1.9918499999999999,0.65916255000000001,27.574692,38.4705991,8.2395319999999994E-2,8.24,NA,NA,0.61115339999999996,4.2,57.3
267794XS01,267794,39.096593,-96.533603,82,109,267794XS01.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS01,267794,39.096593,-96.533603,82,109,267794XS01.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS02,267794,39.096593,-96.533603,82,109,267794XS02.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS02,267794,39.096593,-96.533603,82,109,267794XS02.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS03,267794,39.096593,-96.533603,82,109,267794XS03.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS03,267794,39.096593,-96.533603,82,109,267794XS03.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS04,267794,39.096593,-96.533603,82,109,267794XS04.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267794XS04,267794,39.096593,-96.533603,82,109,267794XS04.0,0.2388,1.4365722400000001,1.5949216100000001,0.76230699999999996,0.32860706000000001,25.4558775,34.4198135,5.1344849999999997E-2,8.28,NA,NA,0.61325419999999997,3.4,62.2
267795XS01,267795,39.096593,-96.533603,109,148,267795XS01.0,0.296,1.4713441899999999,1.5837274800000001,NA,0.31728595999999998,22.751986,36.4051884,6.1410190000000003E-2,7.91,NA,NA,0.49637150000000002,6.8,56.8
267795XS02,267795,39.096593,-96.533603,109,148,267795XS02.0,0.296,1.4713441899999999,1.5837274800000001,NA,0.31728595999999998,22.751986,36.4051884,6.1410190000000003E-2,7.91,NA,NA,0.49637150000000002,6.8,56.8
267795XS03,267795,39.096593,-96.533603,109,148,267795XS03.0,0.296,1.4713441899999999,1.5837274800000001,NA,0.31728595999999998,22.751986,36.4051884,6.1410190000000003E-2,7.91,NA,NA,0.49637150000000002,6.8,56.8
267795XS04,267795,39.096593,-96.533603,109,148,267795XS04.0,0.296,1.4713441899999999,1.5837274800000001,NA,0.31728595999999998,22.751986,36.4051884,6.1410190000000003E-2,7.91,NA,NA,0.49637150000000002,6.8,56.8
267796XS01,267796,39.096593,-96.533603,148,165,267796XS01.0,0.3724,1.5015643999999999,1.65547628,NA,0.40068840999999999,26.3583872,43.9585371,6.1644369999999997E-2,7.7,NA,NA,0.38989750000000001,6.7,49.3
267796XS02,267796,39.096593,-96.533603,148,165,267796XS02.0,0.3724,1.5015643999999999,1.65547628,NA,0.40068840999999999,26.3583872,43.9585371,6.1644369999999997E-2,7.7,NA,NA,0.38989750000000001,6.7,49.3
267796XS03,267796,39.096593,-96.533603,148,165,267796XS03.0,0.3724,1.5015643999999999,1.65547628,NA,0.40068840999999999,26.3583872,43.9585371,6.1644369999999997E-2,7.7,NA,NA,0.38989750000000001,6.7,49.3
267796XS04,267796,39.096593,-96.533603,148,165,267796XS04.0,0.3724,1.5015643999999999,1.65547628,NA,0.40068840999999999,26.3583872,43.9585371,6.1644369999999997E-2,7.7,NA,NA,0.38989750000000001,6.7,49.3
