"rowID","ProfID","HorID","lon","lat","top","bottom"
3829,"PROF0008",26332,-101.7258606,39.2791672,101,117
3833,"PROF0008",26333,-101.7258606,39.2791672,117,141
3837,"PROF0008",26334,-101.7258606,39.2791672,141,152
3841,"PROF0008",26335,-101.7258606,39.2791672,152,190
3845,"PROF0008",26336,-101.7258606,39.2791672,190,215
3849,"PROF0008",26337,-101.7258606,39.2791672,215,238
3853,"PROF0008",26338,-101.7258606,39.2791672,238,333
3857,"PROF0008",26339,-101.7258606,39.2791672,333,365
3861,"PROF0008",26340,-101.7258606,39.2791672,365,387
3865,"PROF0008",26341,-101.7258606,39.2791672,387,420
3869,"PROF0008",26342,-101.7258606,39.2791672,420,470
3873,"PROF0008",26343,-101.7258606,39.2791672,470,515
3877,"PROF0008",26344,-101.7258606,39.2791672,515,560
3881,"PROF0356",267256,-95.2615117,37.8757,0,23
3885,"PROF0356",267257,-95.2615117,37.8757,23,35
3889,"PROF0356",267258,-95.2615117,37.8757,35,63
3893,"PROF0356",267259,-95.2615117,37.8757,63,85
3897,"PROF0356",267260,-95.2615117,37.8757,85,112
3901,"PROF0356",267261,-95.2615117,37.8757,112,147
3905,"PROF0356",267262,-95.2615117,37.8757,147,182
3909,"PROF0356",267263,-95.2615117,37.8757,182,202
3913,"PROF0276",267264,-96.3802883,38.2397267,0,7
3917,"PROF0276",267265,-96.3802883,38.2397267,7,25
3921,"PROF0276",267266,-96.3802883,38.2397267,25,44
3925,"PROF0276",267267,-96.3802883,38.2397267,44,62
3929,"PROF0276",267268,-96.3802883,38.2397267,62,81
3933,"PROF0276",267269,-96.3802883,38.2397267,81,104
3937,"PROF0276",267270,-96.3802883,38.2397267,104,130
3941,"PROF0276",267271,-96.3802883,38.2397267,130,142
3945,"PROF0276",267272,-96.3802883,38.2397267,142,191
3949,"PROF0275",267273,-96.399185,37.91735,0,15
3953,"PROF0275",267274,-96.399185,37.91735,15,30
3957,"PROF0275",267275,-96.399185,37.91735,30,53
3961,"PROF0275",267276,-96.399185,37.91735,53,81
3965,"PROF0275",267277,-96.399185,37.91735,81,118
3969,"PROF0275",267278,-96.399185,37.91735,118,152
3973,"PROF0275",267279,-96.399185,37.91735,152,200
3977,"PROF0277",267280,-96.3187082,38.3299964,0,12
3981,"PROF0277",267281,-96.3187082,38.3299964,12,26
3985,"PROF0277",267282,-96.3187082,38.3299964,26,38
3989,"PROF0277",267283,-96.3187082,38.3299964,38,51
3993,"PROF0277",267284,-96.3187082,38.3299964,51,72
3997,"PROF0277",267285,-96.3187082,38.3299964,72,104
4001,"PROF0277",267286,-96.3187082,38.3299964,104,151
4005,"PROF0312",267287,-95.74967,37.3569417,0,18
4009,"PROF0312",267288,-95.74967,37.3569417,18,41
4013,"PROF0312",267289,-95.74967,37.3569417,41,73
4017,"PROF0312",267290,-95.74967,37.3569417,73,94
4021,"PROF0312",267291,-95.74967,37.3569417,94,132
4025,"PROF0312",267292,-95.74967,37.3569417,132,163
4029,"PROF0312",267293,-95.74967,37.3569417,163,194
4033,"PROF0389",267294,-95.1556267,37.6304833,0,10
4037,"PROF0389",267295,-95.1556267,37.6304833,10,41
4041,"PROF0389",267296,-95.1556267,37.6304833,41,91
4045,"PROF0389",267297,-95.1556267,37.6304833,91,128
4049,"PROF0389",267298,-95.1556267,37.6304833,128,168
4053,"PROF0389",267299,-95.1556267,37.6304833,168,210
4057,"PROF0325",267300,-95.599845,37.6899317,0,12
4061,"PROF0325",267301,-95.599845,37.6899317,12,29
4065,"PROF0325",267302,-95.599845,37.6899317,29,65
4069,"PROF0325",267303,-95.599845,37.6899317,65,102
4073,"PROF0325",267304,-95.599845,37.6899317,102,138
4077,"PROF0325",267305,-95.599845,37.6899317,138,171
4081,"PROF0325",267306,-95.599845,37.6899317,171,197
4085,"PROF0325",267307,-95.599845,37.6899317,197,225
4089,"PROF0402",267308,-94.9961433,37.790035,0,10
4093,"PROF0402",267309,-94.9961433,37.790035,10,25
4097,"PROF0402",267310,-94.9961433,37.790035,25,50
4101,"PROF0402",267311,-94.9961433,37.790035,50,79
4105,"PROF0402",267312,-94.9961433,37.790035,79,103
4109,"PROF0402",267313,-94.9961433,37.790035,103,128
4113,"PROF0402",267314,-94.9961433,37.790035,128,158
4117,"PROF0402",267315,-94.9961433,37.790035,158,200
4121,"PROF0416",267316,-94.8375583,37.5434817,0,19
4125,"PROF0416",267317,-94.8375583,37.5434817,19,41
4129,"PROF0416",267318,-94.8375583,37.5434817,41,68
4133,"PROF0416",267319,-94.8375583,37.5434817,68,98
4137,"PROF0416",267320,-94.8375583,37.5434817,98,125
4141,"PROF0416",267321,-94.8375583,37.5434817,125,200
4145,"PROF0270",267790,-96.533603,39.096593,0,19
4149,"PROF0270",267791,-96.533603,39.096593,19,39
4153,"PROF0270",267792,-96.533603,39.096593,39,57
4157,"PROF0270",267793,-96.533603,39.096593,57,82
4161,"PROF0270",267794,-96.533603,39.096593,82,109
4169,"PROF0270",267795,-96.533603,39.096593,109,148
4173,"PROF0270",267796,-96.533603,39.096593,148,165
4177,"PROF0271",267797,-96.533435,39.097154,0,14
4181,"PROF0271",267798,-96.533435,39.097154,14,30
4185,"PROF0271",267799,-96.533435,39.097154,30,66
4189,"PROF0271",267800,-96.533435,39.097154,66,76
4193,"PROF0211",270062,-96.85198,38.04382,0,14
4197,"PROF0211",270063,-96.85198,38.04382,14,44
4201,"PROF0211",270064,-96.85198,38.04382,44,70
4205,"PROF0211",270065,-96.85198,38.04382,70,100
4209,"PROF0269",270066,-96.533603,38.096593,0,19
4213,"PROF0269",270067,-96.533603,38.096593,19,39
4217,"PROF0271",270068,-96.533435,39.097154,0,14
4221,"PROF0271",270069,-96.533435,39.097154,14,30
4225,"PROF0271",270070,-96.533435,39.097154,30,66
4229,"PROF0181",270071,-97.5977783,39.3629723,0,16
4233,"PROF0181",270072,-97.5977783,39.3629723,16,35
4237,"PROF0180",270073,-97.5987473,39.3627777,0,12
4241,"PROF0180",270074,-97.5987473,39.3627777,12,30
4245,"PROF0179",270075,-97.599556,39.3629723,0,24
4249,"PROF0179",270076,-97.599556,39.3629723,24,55
4253,"PROF0269",270291,-96.533603,38.096593,39,57
4257,"PROF0168",270292,-97.9071389,38.85725,0,20
4261,"PROF0168",270293,-97.9071389,38.85725,20,36
4265,"PROF0168",270294,-97.9071389,38.85725,36,60
4269,"PROF0168",270295,-97.9071389,38.85725,60,95
4273,"PROF0168",270296,-97.9071389,38.85725,95,126
4277,"PROF0168",270297,-97.9071389,38.85725,126,170
4281,"PROF0202",270298,-97.1627778,39.8108611,0,24
4285,"PROF0202",270299,-97.1627778,39.8108611,24,49
4289,"PROF0202",270300,-97.1627778,39.8108611,49,70
4293,"PROF0202",270301,-97.1627778,39.8108611,70,88
4297,"PROF0202",270302,-97.1627778,39.8108611,88,120
4301,"PROF0202",270303,-97.1627778,39.8108611,120,142
4305,"PROF0202",270304,-97.1627778,39.8108611,142,180
4309,"PROF0232",270305,-96.6319444,37.9611389,0,18
4313,"PROF0231",271065,-96.632,37.9615,0,18
4317,"PROF0231",271066,-96.632,37.9615,18,48
4321,"PROF0231",271067,-96.632,37.9615,48,77
4325,"PROF0231",271068,-96.632,37.9615,77,104
4329,"PROF0231",271069,-96.632,37.9615,104,116
4333,"PROF0230",271070,-96.636472,37.95475,0,12
4337,"PROF0230",271071,-96.636472,37.95475,12,30
4341,"PROF0230",271072,-96.636472,37.95475,30,77
4345,"PROF0268",271073,-96.54079,39.11914,0,21
4349,"PROF0268",271074,-96.54079,39.11914,21,40
4353,"PROF0268",271075,-96.54079,39.11914,40,57
4357,"PROF0268",271076,-96.54079,39.11914,57,74
4361,"PROF0268",271077,-96.54079,39.11914,74,104
4365,"PROF0209",271078,-96.895861,39.075361,0,14
4369,"PROF0209",271079,-96.895861,39.075361,14,42
4381,"PROF0251",272265,-96.591389,38.447917,0,16
4385,"PROF0221",272266,-96.74865,39.33431,0,9
4389,"PROF0221",272267,-96.74865,39.33431,9,24
4393,"PROF0221",272268,-96.74865,39.33431,24,53
4397,"PROF0221",272269,-96.74865,39.33431,53,88
4401,"PROF0221",272270,-96.74865,39.33431,88,117
4405,"PROF0221",272271,-96.74865,39.33431,117,135
4409,"PROF0220",272272,-96.74946,39.3339,0,16
4413,"PROF0220",272273,-96.74946,39.3339,16,35
4417,"PROF0220",272274,-96.74946,39.3339,35,66
4421,"PROF0219",272275,-96.75051,39.33419,0,23
4425,"PROF0219",272276,-96.75051,39.33419,23,61
4429,"PROF0217",272277,-96.75106,39.334,0,18
4433,"PROF0217",272278,-96.75106,39.334,18,59
4437,"PROF0217",272279,-96.75106,39.334,59,100
4441,"PROF0218",273669,-96.75098,39.33285,0,15
4445,"PROF0218",273670,-96.75098,39.33285,15,46
4449,"PROF0218",273671,-96.75098,39.33285,46,79
4453,"PROF0218",273672,-96.75098,39.33285,79,95
4457,"PROF0218",273673,-96.75098,39.33285,95,131
4461,"PROF0216",273674,-96.75224,39.33387,0,10
4465,"PROF0216",273675,-96.75224,39.33387,10,27
4469,"PROF0216",273676,-96.75224,39.33387,27,66
4473,"PROF0216",273677,-96.75224,39.33387,66,98
4477,"PROF0216",273678,-96.75224,39.33387,98,124
4481,"PROF0256",273679,-96.5830278,38.4544444,0,10
4485,"PROF0256",273680,-96.5830278,38.4544444,10,30
4489,"PROF0256",273681,-96.5830278,38.4544444,30,51
4493,"PROF0256",273682,-96.5830278,38.4544444,51,85
4497,"PROF0256",273683,-96.5830278,38.4544444,85,126
4501,"PROF0256",273684,-96.5830278,38.4544444,126,180
4505,"PROF0263",273685,-96.55875,38.4546667,0,28
4509,"PROF0263",273686,-96.55875,38.4546667,66,88
4513,"PROF0263",273687,-96.55875,38.4546667,140,200
4517,"PROF0268",273688,-96.54079,39.11914,33,52
4521,"PROF0282",273689,-96.147364,38.513794,0,8
4525,"PROF0282",273690,-96.147364,38.513794,8,19
4529,"PROF0282",273691,-96.147364,38.513794,19,39
4533,"PROF0282",273692,-96.147364,38.513794,39,58
4537,"PROF0282",273693,-96.147364,38.513794,58,76
4541,"PROF0282",273694,-96.147364,38.513794,76,96
4545,"PROF0282",273695,-96.147364,38.513794,96,131
4549,"PROF0282",273696,-96.147364,38.513794,131,160
4553,"PROF0282",273697,-96.147364,38.513794,160,200
4557,"PROF0192",273698,-97.57181,38.76657,0,18
4561,"PROF0192",273699,-97.57181,38.76657,18,32
4565,"PROF0192",273700,-97.57181,38.76657,32,58
4569,"PROF0192",273701,-97.57181,38.76657,58,95
4573,"PROF0192",273702,-97.57181,38.76657,95,137
4577,"PROF0192",273703,-97.57181,38.76657,137,169
4581,"PROF0192",273704,-97.57181,38.76657,169,200
4585,"PROF0191",273705,-97.57184,38.76662,0,16
4589,"PROF0191",273706,-97.57184,38.76662,16,50
4593,"PROF0191",273707,-97.57184,38.76662,50,85
4597,"PROF0191",273708,-97.57184,38.76662,85,140
4601,"PROF0191",273709,-97.57184,38.76662,140,177
4605,"PROF0191",273710,-97.57184,38.76662,177,200
4609,"PROF0193",273711,-97.57065,38.76782,0,17
4613,"PROF0193",273712,-97.57065,38.76782,17,83
4617,"PROF0193",273713,-97.57065,38.76782,83,200
4621,"PROF0197",275802,-97.56826,38.77109,0,12
4625,"PROF0197",275803,-97.56826,38.77109,12,29
4629,"PROF0197",275804,-97.56826,38.77109,29,70
4633,"PROF0197",275805,-97.56826,38.77109,70,139
4637,"PROF0197",275806,-97.56826,38.77109,139,183
4641,"PROF0197",275807,-97.56826,38.77109,183,200
4645,"PROF0195",275808,-97.56995,38.77171,0,12
4649,"PROF0195",275809,-97.56995,38.77171,12,24
4653,"PROF0195",275810,-97.56995,38.77171,24,200
4657,"PROF0186",275811,-97.59319,38.77127,0,17
4661,"PROF0186",275812,-97.59319,38.77127,17,58
4665,"PROF0186",275813,-97.59319,38.77127,58,91
4669,"PROF0186",275814,-97.59319,38.77127,91,106
4673,"PROF0186",275815,-97.59319,38.77127,106,133
4677,"PROF0186",275816,-97.59319,38.77127,133,200
4681,"PROF0188",275817,-97.59114,38.77362,0,18
4685,"PROF0188",275818,-97.59114,38.77362,18,35
4689,"PROF0188",275819,-97.59114,38.77362,35,69
4693,"PROF0188",275820,-97.59114,38.77362,69,110
4697,"PROF0188",275821,-97.59114,38.77362,110,141
4701,"PROF0188",275822,-97.59114,38.77362,141,167
4705,"PROF0188",275823,-97.59114,38.77362,167,215
4709,"PROF0188",275824,-97.59114,38.77362,215,251
4713,"PROF0188",275825,-97.59114,38.77362,251,283
4717,"PROF0184",275826,-97.59591,38.7759,0,10
4721,"PROF0184",275827,-97.59591,38.7759,10,35
4725,"PROF0184",275828,-97.59591,38.7759,35,58
4729,"PROF0184",275829,-97.59591,38.7759,58,129
4733,"PROF0184",275830,-97.59591,38.7759,129,173
4737,"PROF0184",275831,-97.59591,38.7759,173,200
4741,"PROF0183",275832,-97.59716,38.76994,0,12
4745,"PROF0183",275833,-97.59716,38.76994,12,29
4749,"PROF0183",275834,-97.59716,38.76994,29,92
4753,"PROF0183",275835,-97.59716,38.76994,92,119
4757,"PROF0183",275836,-97.59716,38.76994,119,186
4761,"PROF0183",275837,-97.59716,38.76994,186,200
4765,"PROF0182",275838,-97.59771,38.77373,0,11
4769,"PROF0182",275839,-97.59771,38.77373,11,31
4773,"PROF0182",275840,-97.59771,38.77373,31,67
4777,"PROF0182",275841,-97.59771,38.77373,67,136
4781,"PROF0182",275842,-97.59771,38.77373,136,175
4785,"PROF0182",275843,-97.59771,38.77373,175,200
4789,"PROF0250",278929,-96.59177778,39.22829444,0,14
4793,"PROF0250",278930,-96.59177778,39.22829444,14,36
4797,"PROF0250",278931,-96.59177778,39.22829444,36,60
4801,"PROF0250",278932,-96.59177778,39.22829444,60,78
4805,"PROF0250",278933,-96.59177778,39.22829444,78,100
4809,"PROF0274",278934,-96.48741944,39.41203,0,16
4813,"PROF0274",278935,-96.48741944,39.41203,16,30
4817,"PROF0274",278936,-96.48741944,39.41203,30,65
4821,"PROF0274",278937,-96.48741944,39.41203,65,97
4825,"PROF0274",278938,-96.48741944,39.41203,97,100
4829,"PROF0243",278939,-96.60103889,39.21721111,0,15
4833,"PROF0243",278940,-96.60103889,39.21721111,15,48
4837,"PROF0243",278941,-96.60103889,39.21721111,48,65
4841,"PROF0243",278942,-96.60103889,39.21721111,65,78
4845,"PROF0243",278943,-96.60103889,39.21721111,78,100
4849,"PROF0244",278944,-96.599,39.21496944,0,14
4853,"PROF0244",278945,-96.599,39.21496944,14,37
4857,"PROF0244",278947,-96.599,39.21496944,66,100
4861,"PROF0242",278948,-96.60105,39.21723056,0,10
4865,"PROF0242",278950,-96.60105,39.21723056,26,54
4869,"PROF0242",278951,-96.60105,39.21723056,54,70
4873,"PROF0242",278952,-96.60105,39.21723056,70,100
4877,"PROF0226",278953,-96.64206944,39.12648333,0,15
4881,"PROF0226",278954,-96.64206944,39.12648333,15,28
4885,"PROF0226",278955,-96.64206944,39.12648333,28,62
4889,"PROF0226",278956,-96.64206944,39.12648333,62,86
4893,"PROF0226",278957,-96.64206944,39.12648333,86,100
4897,"PROF0229",278958,-96.63806111,39.12412222,0,12
4901,"PROF0229",278959,-96.63806111,39.12412222,12,24
4905,"PROF0229",278960,-96.63806111,39.12412222,24,62
4909,"PROF0229",278961,-96.63806111,39.12412222,62,77
4913,"PROF0229",278962,-96.63806111,39.12412222,77,100
4917,"PROF0225",278963,-96.64235,39.12368333,0,7
4921,"PROF0225",278964,-96.64235,39.12368333,7,43
4925,"PROF0225",278965,-96.64235,39.12368333,43,67
4929,"PROF0225",278966,-96.64235,39.12368333,67,100
4933,"PROF0228",278967,-96.63851111,39.12054167,0,7
4937,"PROF0228",278968,-96.63851111,39.12054167,7,33
4941,"PROF0228",278969,-96.63851111,39.12054167,33,51
4945,"PROF0228",278970,-96.63851111,39.12054167,51,75
4949,"PROF0228",278971,-96.63851111,39.12054167,75,100
4953,"PROF0235",278972,-96.61478056,39.10831111,0,16
4957,"PROF0235",278973,-96.61478056,39.10831111,16,46
4961,"PROF0235",278974,-96.61478056,39.10831111,46,82
4965,"PROF0235",278975,-96.61478056,39.10831111,82,100
4969,"PROF0236",278976,-96.61286111,39.10784167,0,15
4973,"PROF0236",278977,-96.61286111,39.10784167,15,45
4977,"PROF0236",278978,-96.61286111,39.10784167,45,75
4981,"PROF0236",278979,-96.61286111,39.10784167,75,100
4985,"PROF0252",278980,-96.58963889,39.21316944,0,12
4989,"PROF0252",278981,-96.58963889,39.21316944,12,33
4993,"PROF0252",278982,-96.58963889,39.21316944,33,63
4997,"PROF0252",278983,-96.58963889,39.21316944,63,79
5001,"PROF0252",278984,-96.58963889,39.21316944,79,100
5005,"PROF0249",278985,-96.59276944,39.2099,0,15
5009,"PROF0249",278986,-96.59276944,39.2099,15,32
5013,"PROF0249",278987,-96.59276944,39.2099,32,63
5017,"PROF0249",278988,-96.59276944,39.2099,63,89
5021,"PROF0249",278989,-96.59276944,39.2099,89,100
5025,"PROF0248",278990,-96.59556944,39.22296944,0,10
5029,"PROF0248",278991,-96.59556944,39.22296944,10,28
5033,"PROF0248",278992,-96.59556944,39.22296944,28,52
5037,"PROF0248",278993,-96.59556944,39.22296944,52,73
5041,"PROF0248",278994,-96.59556944,39.22296944,73,100
5045,"PROF0257",278995,-96.58281944,39.22143889,0,7
5049,"PROF0257",278996,-96.58281944,39.22143889,7,35
5053,"PROF0257",278997,-96.58281944,39.22143889,35,58
5057,"PROF0257",278998,-96.58281944,39.22143889,58,77
5061,"PROF0257",278999,-96.58281944,39.22143889,77,100
5065,"PROF0227",280605,-96.6387001,39.115422,0,10
5069,"PROF0227",280606,-96.6387001,39.115422,10,30
5073,"PROF0227",280607,-96.6387001,39.115422,30,59
5077,"PROF0227",280608,-96.6387001,39.115422,59,80
5081,"PROF0227",280609,-96.6387001,39.115422,80,100
5085,"PROF0223",280610,-96.6475661,39.1247882,0,9
5089,"PROF0223",280611,-96.6475661,39.1247882,9,26
5093,"PROF0223",280612,-96.6475661,39.1247882,26,52
5097,"PROF0223",280613,-96.6475661,39.1247882,52,77
5101,"PROF0223",280614,-96.6475661,39.1247882,77,100
5105,"PROF0247",280615,-96.5958711,39.2163143,0,6
5109,"PROF0247",280616,-96.5958711,39.2163143,6,26
5113,"PROF0247",280617,-96.5958711,39.2163143,26,53
5117,"PROF0247",280618,-96.5958711,39.2163143,53,74
5121,"PROF0247",280619,-96.5958711,39.2163143,74,100
5125,"PROF0224",280620,-96.6452249,39.1262982,0,10
5129,"PROF0224",280621,-96.6452249,39.1262982,10,29
5133,"PROF0224",280622,-96.6452249,39.1262982,29,63
5137,"PROF0224",280623,-96.6452249,39.1262982,63,100
5141,"PROF0018",280677,-101.4703215,38.221674,0,19
5145,"PROF0018",280678,-101.4703215,38.221674,19,47
5149,"PROF0018",280679,-101.4703215,38.221674,47,143
5153,"PROF0018",280680,-101.4703215,38.221674,143,205
5157,"PROF0017",280681,-101.474492,38.220703,0,19
5161,"PROF0017",280682,-101.474492,38.220703,19,49
5165,"PROF0017",280683,-101.474492,38.220703,49,131
5173,"PROF0017",280684,-101.474492,38.220703,131,171
5177,"PROF0017",280685,-101.474492,38.220703,171,205
5181,"PROF0016",280686,-101.477627,38.220871,0,18
5185,"PROF0016",280687,-101.477627,38.220871,18,35
5193,"PROF0016",280688,-101.477627,38.220871,35,69
5197,"PROF0016",280689,-101.477627,38.220871,69,121
5201,"PROF0016",280690,-101.477627,38.220871,121,193
5205,"PROF0016",280691,-101.477627,38.220871,193,205
5209,"PROF0026",280692,-101.1681571,38.039611,0,12
5213,"PROF0026",280693,-101.1681571,38.039611,12,26
5217,"PROF0026",280694,-101.1681571,38.039611,26,67
5221,"PROF0026",280695,-101.1681571,38.039611,67,103
5225,"PROF0026",280696,-101.1681571,38.039611,103,167
5229,"PROF0026",280697,-101.1681571,38.039611,167,205
5233,"PROF0024",280698,-101.1744824,38.039666,0,5
5237,"PROF0024",280699,-101.1744824,38.039666,5,32
5241,"PROF0024",280700,-101.1744824,38.039666,32,51
5245,"PROF0024",280701,-101.1744824,38.039666,51,76
5249,"PROF0024",280702,-101.1744824,38.039666,76,115
5253,"PROF0024",280703,-101.1744824,38.039666,115,155
5257,"PROF0024",280704,-101.1744824,38.039666,155,205
5261,"PROF0319",285118,-95.64888889,39.66527778,0,15
5265,"PROF0319",285119,-95.64888889,39.66527778,15,35
5269,"PROF0319",285120,-95.64888889,39.66527778,35,66
5273,"PROF0319",285121,-95.64888889,39.66527778,66,94
5277,"PROF0319",285122,-95.64888889,39.66527778,94,147
5281,"PROF0319",285123,-95.64888889,39.66527778,147,200
5285,"PROF0321",285125,-95.6379444,39.6588611,0,18
5289,"PROF0321",285126,-95.6379444,39.6588611,18,37
5293,"PROF0321",285127,-95.6379444,39.6588611,37,57
5297,"PROF0321",285128,-95.6379444,39.6588611,57,76
5301,"PROF0321",285129,-95.6379444,39.6588611,76,105
5305,"PROF0321",285130,-95.6379444,39.6588611,105,154
5309,"PROF0321",285131,-95.6379444,39.6588611,154,200
5313,"PROF0316",285133,-95.66088889,39.66763889,0,15
5317,"PROF0316",285134,-95.66088889,39.66763889,15,42
5321,"PROF0316",285135,-95.66088889,39.66763889,42,59
5325,"PROF0316",285136,-95.66088889,39.66763889,59,98
5329,"PROF0316",285137,-95.66088889,39.66763889,98,200
5333,"PROF0314",285139,-95.6965,39.69038889,0,30
5337,"PROF0314",285140,-95.6965,39.69038889,30,58
5341,"PROF0314",285141,-95.6965,39.69038889,58,88
5345,"PROF0314",285142,-95.6965,39.69038889,88,130
5349,"PROF0314",285143,-95.6965,39.69038889,130,200
5353,"PROF0315",285144,-95.67608333,39.68572222,0,33
5357,"PROF0315",285145,-95.67608333,39.68572222,33,56
5361,"PROF0315",285146,-95.67608333,39.68572222,56,114
5365,"PROF0315",285147,-95.67608333,39.68572222,114,150
5369,"PROF0315",285148,-95.67608333,39.68572222,150,200
5373,"PROF0318",285149,-95.65186111,39.66355556,0,16
5377,"PROF0318",285150,-95.65186111,39.66355556,16,43
5381,"PROF0318",285151,-95.65186111,39.66355556,43,58
5385,"PROF0318",285152,-95.65186111,39.66355556,58,76
5389,"PROF0318",285153,-95.65186111,39.66355556,76,120
5393,"PROF0318",285154,-95.65186111,39.66355556,120,200
5397,"PROF0322",285155,-95.62761111,39.68361111,0,20
5401,"PROF0322",285156,-95.62761111,39.68361111,20,44
5405,"PROF0322",285157,-95.62761111,39.68361111,44,68
5409,"PROF0322",285158,-95.62761111,39.68361111,68,115
5413,"PROF0322",285159,-95.62761111,39.68361111,115,160
5417,"PROF0322",285160,-95.62761111,39.68361111,160,200
5421,"PROF0320",285161,-95.64780556,39.66613889,0,23
5425,"PROF0320",285162,-95.64780556,39.66613889,23,48
5429,"PROF0320",285163,-95.64780556,39.66613889,48,103
5433,"PROF0320",285164,-95.64780556,39.66613889,103,160
5437,"PROF0320",285165,-95.64780556,39.66613889,160,200
5441,"PROF0214",285253,-96.75730556,39.94230556,0,12
5445,"PROF0214",285254,-96.75730556,39.94230556,12,22
5449,"PROF0215",285255,-96.75694444,39.94233333,0,22
5453,"PROF0215",285256,-96.75694444,39.94233333,22,39
5457,"PROF0215",285257,-96.75694444,39.94233333,39,48
5461,"PROF0111",285461,-99.316273,38.8443,0,15
5465,"PROF0111",285462,-99.316273,38.8443,15,30
5469,"PROF0111",285463,-99.316273,38.8443,30,52
5473,"PROF0111",285464,-99.316273,38.8443,52,68
5477,"PROF0111",285465,-99.316273,38.8443,68,90
5481,"PROF0111",285466,-99.316273,38.8443,90,141
5485,"PROF0111",285467,-99.316273,38.8443,141,179
5489,"PROF0111",285468,-99.316273,38.8443,179,216
5493,"PROF0120",285469,-99.303363,38.835464,0,39
5497,"PROF0120",285470,-99.303363,38.835464,39,58
5501,"PROF0120",285471,-99.303363,38.835464,58,92
5505,"PROF0120",285472,-99.303363,38.835464,92,112
5509,"PROF0120",285473,-99.303363,38.835464,112,134
5513,"PROF0120",285474,-99.303363,38.835464,134,174
5517,"PROF0120",285475,-99.303363,38.835464,174,192
5521,"PROF0120",285476,-99.303363,38.835464,192,206
5525,"PROF0114",285477,-99.314685,38.842806,0,17
5529,"PROF0114",285478,-99.314685,38.842806,17,24
5533,"PROF0114",285479,-99.314685,38.842806,24,46
5537,"PROF0114",285480,-99.314685,38.842806,46,64
5541,"PROF0114",285481,-99.314685,38.842806,64,75
5545,"PROF0114",285482,-99.314685,38.842806,75,92
5549,"PROF0114",285483,-99.314685,38.842806,92,130
5553,"PROF0114",285484,-99.314685,38.842806,130,180
5557,"PROF0114",285485,-99.314685,38.842806,180,210
5561,"PROF0238",285486,-96.61004,39.10559,0,15
5565,"PROF0238",285487,-96.61004,39.10559,15,29
5569,"PROF0238",285488,-96.61004,39.10559,29,59
5573,"PROF0238",285489,-96.61004,39.10559,59,86
5577,"PROF0238",285490,-96.61004,39.10559,86,127
5581,"PROF0238",285491,-96.61004,39.10559,127,179
5585,"PROF0238",285492,-96.61004,39.10559,179,200
5589,"PROF0240",285493,-96.60426,39.1033,0,11
5593,"PROF0240",285494,-96.60426,39.1033,11,22
5597,"PROF0240",285495,-96.60426,39.1033,22,68
5601,"PROF0240",285496,-96.60426,39.1033,68,103
5605,"PROF0240",285497,-96.60426,39.1033,103,135
5609,"PROF0240",285498,-96.60426,39.1033,135,175
5613,"PROF0240",285499,-96.60426,39.1033,175,200
5617,"PROF0239",285500,-96.60717,39.70393,0,15
5621,"PROF0239",285501,-96.60717,39.70393,15,26
5625,"PROF0239",285502,-96.60717,39.70393,26,47
5629,"PROF0239",285503,-96.60717,39.70393,47,71
5633,"PROF0239",285504,-96.60717,39.70393,71,113
5637,"PROF0239",285505,-96.60717,39.70393,113,139
5641,"PROF0239",285506,-96.60717,39.70393,139,194
5645,"PROF0239",285507,-96.60717,39.70393,194,200
5649,"PROF0054",285737,-100.561641,39.249225,0,17
5653,"PROF0054",285738,-100.561641,39.249225,17,33
5657,"PROF0054",285739,-100.561641,39.249225,33,46
5661,"PROF0054",285740,-100.561641,39.249225,46,75
5665,"PROF0054",285741,-100.561641,39.249225,75,112
5669,"PROF0054",285742,-100.561641,39.249225,112,136
5673,"PROF0054",285743,-100.561641,39.249225,136,203
5677,"PROF0054",285744,-100.561641,39.249225,0,5
5681,"PROF0054",285745,-100.561641,39.249225,5,10
5685,"PROF0054",285746,-100.561641,39.249225,10,15
5689,"PROF0054",285747,-100.561641,39.249225,15,17
5693,"PROF0056",285748,-100.55743,39.244926,0,9
5697,"PROF0056",285749,-100.55743,39.244926,9,31
5701,"PROF0056",285750,-100.55743,39.244926,31,50
5705,"PROF0056",285751,-100.55743,39.244926,50,64
5709,"PROF0056",285752,-100.55743,39.244926,64,86
5713,"PROF0056",285753,-100.55743,39.244926,86,121
5717,"PROF0056",285754,-100.55743,39.244926,121,200
5721,"PROF0056",285755,-100.55743,39.244926,0,5
5725,"PROF0056",285756,-100.55743,39.244926,5,9
5729,"PROF0057",285757,-100.54297,39.244814,0,13
5733,"PROF0057",285758,-100.54297,39.244814,13,28
5737,"PROF0057",285759,-100.54297,39.244814,28,40
5741,"PROF0057",285760,-100.54297,39.244814,40,54
5745,"PROF0057",285761,-100.54297,39.244814,54,68
5749,"PROF0057",285762,-100.54297,39.244814,68,90
5753,"PROF0057",285763,-100.54297,39.244814,90,139
5757,"PROF0057",285764,-100.54297,39.244814,139,200
5761,"PROF0057",285765,-100.54297,39.244814,0,5
5765,"PROF0057",285766,-100.54297,39.244814,5,10
5769,"PROF0057",285767,-100.54297,39.244814,10,13
5773,"PROF0121",285875,-99.23844,39.04247,0,11
5777,"PROF0121",285876,-99.23844,39.04247,11,31
5781,"PROF0121",285877,-99.23844,39.04247,31,50
