"lab_proj_name","Project_Focus","fiscal_year","County","State","Pedon","user_pedon_id","taxon_name","taxonomic_order","taxonomic_suborder","taxonomic_great_group","Lat_Site","Long_Site","Lat_County_Centroid","Long_County_Centroid","Layer","horizon_designation","horz_desgn_master","Top_depth_cm","Bottom_depth_cm","smp_id","scan_path_name","rep_id","pH, 1:1 Soil-Water Suspension","Clay","Carbon, Total","Nitrogen, Total","Bulk Density, <2mm Fraction, Ovendry","Bulk Density, <2mm Fraction, 1/3 Bar","Calcium, NH4OAc Extractable, 2M KCl displacement","Potassium, NH4OAc Extractable, 2M KCl displacement","CEC, NH4OAc, pH 7.0, 2M KCl displacement","Phosphorus, Mehlich3 Extractable","Phosphorus, Olsen Extractable","Estimated Organic Carbon","Silt, Total","Sand, Total"
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03305","Ap2","A",15,36,289212,"289212XS04.0",3,NA,NA,NA,NA,1.57163743,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03305","Ap2","A",15,36,289212,"289212XS04.0",4,NA,25.3054673,NA,0.19646517,NA,1.40266311,19.5130103,0.5386978,21.5551931,NA,NA,2.12,70.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03305","Ap2","A",15,36,289212,"289212XS01.0",4,6.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03305","Ap2","A",15,36,289212,"289212XS03.0",4,NA,NA,2.11975583,NA,1.57163743,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS03.0",1,NA,NA,NA,NA,1.47719645,NA,NA,NA,NA,NA,NA,1.63,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS04.0",1,NA,30.0283319,1.62712821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS01.0",1,6.73,NA,NA,0.14602433,NA,1.33746085,19.086424,0.3859888,NA,NA,NA,NA,66.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS02.0",1,NA,NA,NA,NA,NA,NA,NA,NA,24.0428204,NA,NA,NA,NA,3.5
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS03.0",2,6.73,NA,NA,NA,NA,1.33746085,19.086424,0.3859888,24.0428204,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS01.0",2,NA,NA,1.62712821,NA,1.47719645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS02.0",2,NA,30.0283319,NA,0.14602433,NA,NA,NA,NA,NA,NA,NA,1.63,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS04.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,3.5
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS02.0",3,6.73,NA,1.62712821,NA,1.47719645,1.33746085,19.086424,0.3859888,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS03.0",3,NA,30.0283319,NA,0.14602433,NA,NA,NA,NA,NA,NA,NA,NA,66.5,3.5
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS01.0",3,NA,NA,NA,NA,NA,NA,NA,NA,24.0428204,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS04.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS04.0",4,6.73,NA,NA,0.14602433,1.47719645,1.33746085,19.086424,0.3859888,24.0428204,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS03.0",4,NA,NA,1.62712821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS01.0",4,NA,30.0283319,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,NA,3.5
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03306","AB","AB",36,50,289213,"289213XS02.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS04.0",1,NA,NA,NA,0.12790682,1.84426155,NA,NA,NA,NA,NA,NA,NA,52.3,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS01.0",1,NA,NA,1.30038604,NA,NA,NA,23.3524581,0.712726,32.4125726,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS02.0",1,6.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS03.0",1,NA,44.9058723,NA,NA,NA,1.36312257,NA,NA,NA,NA,NA,1.3,NA,2.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS04.0",2,6.58,NA,1.30038604,NA,NA,NA,23.3524581,0.712726,32.4125726,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS01.0",2,NA,NA,NA,0.12790682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS02.0",2,NA,44.9058723,NA,NA,1.84426155,1.36312257,NA,NA,NA,NA,NA,1.3,NA,2.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS03.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS02.0",3,NA,NA,1.30038604,0.12790682,NA,NA,23.3524581,NA,32.4125726,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS04.0",3,NA,44.9058723,NA,NA,NA,1.36312257,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS03.0",3,6.58,NA,NA,NA,NA,NA,NA,0.712726,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS01.0",3,NA,NA,NA,NA,1.84426155,NA,NA,NA,NA,NA,NA,1.3,52.3,2.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS03.0",4,NA,NA,1.30038604,0.12790682,1.84426155,NA,23.3524581,NA,32.4125726,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS01.0",4,6.58,44.9058723,NA,NA,NA,1.36312257,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS02.0",4,NA,NA,NA,NA,NA,NA,NA,0.712726,NA,NA,NA,NA,52.3,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03307","2Bt","B",50,75,289214,"289214XS04.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,2.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS01.0",1,NA,48.6675966,NA,NA,NA,1.35161044,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS03.0",1,NA,NA,0.730358,NA,NA,NA,NA,0.6911055,NA,NA,NA,0.73,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS04.0",1,7.04,NA,NA,0.09666503,1.85300496,NA,NA,NA,34.4174469,NA,NA,NA,49.2,2.1
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS02.0",1,NA,NA,NA,NA,NA,NA,26.3798911,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS04.0",2,NA,48.6675966,NA,NA,NA,1.35161044,NA,NA,NA,NA,NA,0.73,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS01.0",2,7.04,NA,0.730358,0.09666503,1.85300496,NA,26.3798911,NA,34.4174469,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS02.0",2,NA,NA,NA,NA,NA,NA,NA,0.6911055,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS03.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,2.1
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS02.0",3,7.04,NA,0.730358,0.09666503,1.85300496,1.35161044,NA,NA,34.4174469,NA,NA,NA,49.2,2.1
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS03.0",3,NA,48.6675966,NA,NA,NA,NA,26.3798911,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS04.0",3,NA,NA,NA,NA,NA,NA,NA,0.6911055,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS01.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS03.0",4,7.04,NA,NA,0.09666503,1.85300496,1.35161044,NA,NA,34.4174469,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS04.0",4,NA,NA,0.730358,NA,NA,NA,26.3798911,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS02.0",4,NA,48.6675966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03308","2Btss","B",75,121,289215,"289215XS01.0",4,NA,NA,NA,NA,NA,NA,NA,0.6911055,NA,NA,NA,NA,49.2,2.1
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS04.0",1,NA,47.6877286,NA,0.07485976,NA,NA,NA,0.5285221,31.1655722,NA,NA,NA,50.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS02.0",1,NA,NA,NA,NA,1.86863497,NA,NA,NA,NA,NA,NA,0.37,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS01.0",1,7.35,NA,0.3742988,NA,NA,1.41562259,23.4297855,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS03.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS02.0",2,7.35,NA,0.3742988,NA,NA,1.41562259,23.4297855,NA,NA,NA,NA,NA,NA,1.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS03.0",2,NA,NA,NA,0.07485976,1.86863497,NA,NA,NA,31.1655722,NA,NA,NA,50.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS01.0",2,NA,47.6877286,NA,NA,NA,NA,NA,0.5285221,NA,NA,NA,0.37,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS03.0",3,7.35,NA,0.3742988,NA,NA,1.41562259,NA,0.5285221,NA,NA,NA,0.37,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS04.0",3,NA,NA,NA,NA,1.86863497,NA,23.4297855,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS02.0",3,NA,47.6877286,NA,0.07485976,NA,NA,NA,NA,31.1655722,NA,NA,NA,50.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS01.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS04.0",4,7.35,NA,0.3742988,NA,NA,1.41562259,NA,NA,NA,NA,NA,0.37,NA,1.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS03.0",4,NA,47.6877286,NA,NA,NA,NA,23.4297855,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS01.0",4,NA,NA,NA,0.07485976,1.86863497,NA,NA,NA,31.1655722,NA,NA,NA,50.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03309","2Btssyg","B",121,152,289216,"289216XS02.0",4,NA,NA,NA,NA,NA,NA,NA,0.5285221,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS04.0",1,NA,NA,NA,NA,NA,NA,21.9386003,NA,NA,NA,NA,NA,51.4,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS03.0",1,NA,NA,NA,NA,NA,NA,NA,0.334355,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS02.0",1,7.72,42.752413,0.22275282,0.05303639,1.82381305,1.40417016,NA,NA,26.5685025,NA,NA,0.2548,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS01.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS04.0",2,7.72,NA,0.22275282,0.05303639,NA,1.40417016,NA,NA,26.5685025,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS02.0",2,NA,NA,NA,NA,NA,NA,21.9386003,NA,NA,NA,NA,NA,51.4,5.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS01.0",2,NA,NA,NA,NA,NA,NA,NA,0.334355,NA,NA,NA,0.2548,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS03.0",2,NA,42.752413,NA,NA,1.82381305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS03.0",3,7.72,NA,0.22275282,0.05303639,NA,NA,21.9386003,NA,26.5685025,NA,NA,NA,51.4,5.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS04.0",3,NA,42.752413,NA,NA,NA,NA,NA,0.334355,NA,NA,NA,0.2548,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS01.0",3,NA,NA,NA,NA,1.82381305,1.40417016,NA,NA,NA,NA,NA,NA,NA,NA
